    0	  1045.6	   195.8	   293.3	   333.9	   222.6
    1	  1051.5	   196.7	   295.5	   336.1	   223.2
    2	  1053.6	   195.9	   297.8	   338.1	   221.9
    3	  1061.0	   197.9	   300.7	   340.2	   222.3
    4	  1063.5	   197.4	   302.3	   341.7	   222.1
    5	  1067.4	   198.9	   302.7	   343.2	   222.6
    6	  1069.6	   199.3	   303.2	   344.6	   222.5
    7	  1069.4	   198.4	   303.9	   344.9	   222.1
    8	  1073.7	   201.3	   304.7	   346.3	   221.4
    9	  1075.2	   201.2	   305.4	   347.0	   221.5
   10	  1075.2	   200.4	   305.9	   346.8	   222.1
   11	  1077.0	   199.9	   306.9	   348.4	   221.9
   12	  1077.2	   200.0	   307.3	   348.4	   221.5
   13	  1077.6	   200.6	   307.9	   348.3	   220.9
   14	  1080.3	   202.0	   308.7	   348.5	   221.2
   15	  1081.9	   201.5	   309.4	   349.2	   221.9
   16	  1084.9	   203.5	   309.8	   349.7	   221.9
   17	  1084.7	   202.5	   310.2	   350.7	   221.4
   18	  1086.7	   204.1	   310.0	   350.7	   221.8
   19	  1085.2	   202.8	   310.7	   350.2	   221.6
   20	  1090.2	   205.8	   310.2	   352.0	   222.2
   21	  1091.7	   205.0	   311.5	   351.9	   223.3
   22	  1093.7	   205.4	   312.5	   352.8	   223.1
   23	  1098.0	   206.3	   314.2	   353.8	   223.8
   24	  1103.6	   209.5	   315.2	   354.3	   224.6
   25	  1106.8	   209.3	   316.2	   355.7	   225.6
   26	  1105.6	   207.8	   315.8	   355.5	   226.5
   27	  1111.3	   210.8	   317.6	   356.8	   226.1
   28	  1113.6	   211.0	   317.4	   357.4	   227.7
   29	  1114.8	   209.7	   317.7	   358.7	   228.8
   30	  1115.9	   211.2	   318.1	   358.0	   228.6
   31	  1116.3	   210.1	   319.3	   358.2	   228.7
   32	  1121.3	   213.4	   319.7	   359.2	   229.0
   33	  1121.6	   212.2	   319.1	   359.8	   230.4
   34	  1121.6	   211.2	   319.7	   360.6	   230.1
   35	  1121.0	   211.2	   319.2	   359.9	   230.8
   36	  1121.3	   211.6	   319.8	   359.9	   230.0
   37	  1121.8	   211.0	   320.1	   360.1	   230.5
   38	  1122.0	   212.2	   319.4	   359.2	   231.2
   39	  1122.5	   210.8	   319.9	   360.1	   231.7
   40	  1121.5	   210.8	   318.9	   359.5	   232.3
   41	  1121.9	   211.6	   319.3	   358.8	   232.2
   42	  1123.7	   212.1	   319.2	   359.4	   233.0
   43	  1121.4	   210.6	   319.3	   359.0	   232.6
   44	  1120.1	   211.8	   317.5	   358.4	   232.4
   45	  1121.9	   211.6	   318.1	   358.6	   233.6
   46	  1119.1	   210.3	   317.5	   357.5	   233.8
   47	  1117.7	   210.1	   315.9	   357.8	   234.0
   48	  1120.0	   211.6	   315.6	   357.6	   235.2
   49	  1118.0	   210.8	   314.6	   356.3	   236.3
   50	  1116.9	   210.3	   313.5	   356.2	   236.9
   51	  1114.5	   209.8	   312.2	   355.1	   237.5
   52	  1113.4	   209.3	   312.0	   354.5	   237.7
   53	  1109.3	   208.1	   309.6	   353.2	   238.4
   54	  1107.1	   207.7	   308.4	   352.4	   238.6
   55	  1105.5	   207.7	   306.9	   351.8	   239.1
   56	  1102.3	   206.1	   305.9	   350.3	   240.1
   57	  1099.4	   205.4	   304.1	   349.8	   240.0
   58	  1094.7	   203.3	   302.8	   348.5	   240.1
   59	  1092.0	   202.9	   301.9	   347.5	   239.6
   60	  1087.9	   201.7	   300.1	   346.3	   239.7
   61	  1083.4	   200.0	   297.9	   345.5	   240.0
   62	  1078.7	   199.0	   295.6	   344.2	   239.9
   63	  1074.7	   198.2	   293.1	   343.0	   240.3
   64	  1068.7	   196.8	   291.4	   341.2	   239.3
   65	  1062.6	   195.7	   288.6	   339.7	   238.5
   66	  1058.7	   194.6	   287.7	   337.7	   238.7
   67	  1054.6	   193.4	   286.5	   336.8	   237.9
   68	  1047.8	   191.0	   284.5	   334.9	   237.3
   69	  1046.2	   191.5	   282.8	   334.7	   237.2
   70	  1039.7	   188.7	   281.3	   333.2	   236.5
   71	  1034.4	   188.4	   279.5	   331.3	   235.2
   72	  1031.6	   187.7	   277.3	   331.2	   235.4
   73	  1026.0	   186.9	   275.5	   329.4	   234.2
   74	  1020.7	   185.8	   272.8	   328.2	   233.8
   75	  1013.9	   183.4	   271.7	   326.9	   231.9
   76	  1010.1	   182.6	   270.7	   325.7	   231.0
   77	  1003.4	   180.4	   269.0	   323.8	   230.2
   78	  1002.2	   181.1	   268.9	   323.3	   228.9
   79	   997.2	   179.8	   267.2	   322.6	   227.6
   80	   993.4	   179.4	   266.1	   321.2	   226.7
   81	   990.1	   178.5	   265.3	   321.0	   225.4
   82	   987.5	   178.5	   264.1	   320.8	   224.0
   83	   981.3	   176.5	   263.3	   319.8	   221.8
   84	   978.2	   176.7	   261.8	   318.5	   221.3
   85	   976.4	   175.5	   262.1	   318.1	   220.7
   86	   973.6	   174.8	   260.5	   317.4	   220.8
   87	   970.8	   174.6	   260.0	   316.9	   219.4
   88	   969.4	   174.1	   259.9	   316.4	   219.1
   89	   967.9	   173.4	   259.6	   316.1	   218.8
   90	   967.1	   173.4	   259.6	   315.7	   218.3
   91	   966.1	   173.1	   259.2	   315.6	   218.2
   92	   970.0	   177.0	   259.8	   315.4	   217.8
   93	   970.4	   176.6	   260.7	   315.0	   218.1
   94	   971.0	   177.5	   261.7	   314.4	   217.4
   95	   970.2	   176.3	   262.8	   314.2	   216.9
   96	   975.6	   179.8	   264.7	   314.4	   216.7
   97	   978.8	   181.3	   265.2	   315.5	   216.8
   98	   984.5	   182.9	   267.8	   317.3	   216.4
   99	   989.4	   184.6	   269.2	   318.8	   216.8
  100	   993.0	   185.1	   271.7	   318.8	   217.5
  101	   998.7	   186.3	   273.7	   321.3	   217.4
  102	  1004.7	   187.7	   276.4	   322.7	   217.9
  103	  1009.8	   188.4	   279.7	   323.8	   217.9
  104	  1016.8	   189.8	   283.3	   325.3	   218.4
  105	  1023.9	   192.0	   285.6	   327.5	   218.7
  106	  1030.1	   191.8	   289.1	   330.0	   219.2
  107	  1037.2	   194.2	   291.2	   332.7	   219.1
  108	  1044.0	   194.5	   294.7	   334.6	   220.2
  109	  1052.8	   196.4	   296.9	   337.7	   221.8
  110	  1058.1	   196.1	   300.5	   339.9	   221.7
  111	  1064.5	   197.0	   302.2	   342.3	   223.0
  112	  1072.9	   199.5	   305.2	   343.8	   224.3
  113	  1077.8	   200.4	   305.3	   345.7	   226.3
  114	  1084.2	   202.3	   306.8	   347.3	   227.8
  115	  1087.0	   201.8	   308.0	   349.0	   228.2
  116	  1094.8	   203.8	   310.5	   350.8	   229.7
  117	  1096.2	   203.6	   310.7	   352.0	   229.9
  118	  1100.0	   204.7	   312.0	   353.1	   230.3
  119	  1104.2	   205.9	   312.5	   354.5	   231.4
  120	  1106.1	   206.9	   313.0	   354.6	   231.6
  121	  1108.0	   207.7	   313.5	   354.7	   232.1
  122	  1107.5	   207.4	   313.4	   354.6	   232.1
  123	  1110.4	   209.5	   313.0	   355.5	   232.4
  124	  1109.5	   207.5	   313.3	   356.5	   232.2
  125	  1107.8	   206.7	   312.8	   355.5	   232.9
  126	  1110.4	   209.4	   311.8	   356.2	   233.0
  127	  1109.9	   209.9	   310.7	   354.9	   234.3
  128	  1107.8	   208.2	   310.2	   354.7	   234.7
  129	  1106.8	   208.7	   308.3	   354.3	   235.5
  130	  1104.7	   207.4	   308.2	   353.6	   235.5
  131	  1101.2	   207.5	   305.7	   352.2	   235.8
  132	  1099.4	   207.2	   305.0	   350.1	   237.1
  133	  1094.2	   206.2	   302.6	   349.0	   236.4
  134	  1088.6	   204.9	   300.2	   347.5	   235.9
  135	  1086.1	   205.6	   297.9	   346.3	   236.3
  136	  1077.0	   201.6	   294.9	   344.5	   236.1
  137	  1073.9	   200.9	   293.0	   343.5	   236.5
